order_id,customer_id,order_date,product_id,product_name,category,price,quantity,discount,payment_method,region,channel,record_status
ORD000840,C0189,2026-07-01,L003,정리함,생활,19000,5,0.0,카드,서울,Web,verified
ORD000841,C0275,2026-07-09,S001,노트,문구,4500,3,0.2,카드,대전,App,verified
ORD000842,C0244,2026-07-13,S006,메모지,문구,2500,4,0.0,카드,부산,Web,verified
ORD000843,C0278,2026-07-23,E006,이어폰,전자기기,129000,3,0.0,카드,서울,Web,verified
ORD000844,C0104,2026-07-15,F003,스낵 세트,식품,15000,2,0.0,카드,경기,Web,verified
ORD000845,C0279,2026-07-04,A006,재킷,패션,149000,1,0.2,카드,대전,Web,verified
ORD000846,C0257,2026-07-21,F002,티 세트,식품,12000,3,,카카오페이,서울,Web,verified
ORD000847,C0284,2026-07-25,S001,노트,문구,4500,3,0.2,기타,경기,Web,verified
ORD000848,C0207,2026-07-05,S001,노트,문구,4500,8,0.0,카드,서울,App,verified
ORD000849,C0299,2026-07-05,A005,스니커즈,패션,119000,2,0.15,카드,대전,App,verified
ORD000850,C0080,2026-07-01,F003,스낵 세트,식품,15000,2,0.0,카드,부산,Web,verified
ORD000851,C0030,2026-07-13,A003,캡,패션,25000,1,0.0,카카오페이,대구,App,verified
ORD000852,C0110,2026-07-13,L001,텀블러,생활,22000,1,0.15,카드,대구,App,verified
ORD000853,C0252,2026-07-31,A005,스니커즈,패션,119000,1,0.1,계좌이체,서울,App,verified
ORD000854,C0021,2026-07-20,A004,토트백,패션,32000,4,0.1,카드,대구,Web,verified
ORD000855,C0181,2026-07-05,F003,스낵 세트,식품,15000,2,0.0,계좌이체,부산,App,verified
ORD000856,C0183,2026-07-14,L004,디퓨저,생활,28000,2,0.15,카드,경기,App,verified
ORD000857,C0165,2026-07-27,E001,키보드,전자기기,49000,1,0.0,카드,경기,Web,verified
ORD000858,C0208,2026-07-11,S004,플래너,문구,12000,7,0.05,카카오페이,서울,Web,verified
ORD000859,C0123,2026-07-27,S001,노트,문구,4500,6,0.05,카드,경기,Web,verified
ORD000860,C0188,2026-07-26,A005,스니커즈,패션,119000,1,0.1,카카오페이,부산,App,verified
ORD000861,C0149,2026-07-24,F002,티 세트,식품,12000,1,0.05,카드,서울,Web,verified
ORD000862,C0116,2026-07-22,L001,텀블러,생활,22000,1,0.0,기타,서울,App,verified
ORD000863,C0019,2026-07-29,A003,캡,패션,25000,1,0.0,네이버페이,대전,App,verified
ORD000864,C0273,2026-07-11,E004,웹캠,전자기기,89000,5,0.2,카드,서울,App,verified
ORD000865,C0014,2026-07-29,L002,데스크 램프,생활,39000,2,0.0,네이버페이,광주,App,verified
ORD000866,C0276,2026-07-31,A005,스니커즈,패션,119000,1,0.1,카드,대전,App,verified
ORD000867,C0113,2026-07-14,S002,펜,문구,1800,1,0.0,카드,경기,Web,verified
ORD000868,C0026,2026-07-27,S003,형광펜,문구,3200,3,0.0,카카오페이,경기,Web,verified
ORD000869,C0294,2026-07-17,F001,원두,식품,18000,2,0.0,카드,서울,App,verified
ORD000870,C0259,2026-07-30,A004,토트백,패션,32000,1,0.05,네이버페이,서울,Web,verified
ORD000871,C0186,2026-07-24,E001,키보드,전자기기,49000,12,,카드,,Web,verified
ORD000872,C0133,2026-07-06,F002,티 세트,식품,12000,1,0.05,카드,경기,App,verified
ORD000873,C0288,2026-07-04,E003,모니터,전자기기,239000,3,,카카오페이,부산,Web,verified
ORD000874,C0005,2026-07-14,F006,견과류,식품,13000,1,0.15,카드,경기,App,verified
ORD000875,C0235,2026-07-04,A003,캡,패션,25000,1,0.0,카카오페이,부산,App,verified
ORD000876,C0149,2026-07-30,F006,견과류,식품,13000,2,0.05,카드,경기,App,verified
ORD000877,C0276,2026-07-03,F003,스낵 세트,식품,15000,3,0.0,카드,광주,Web,verified
ORD000878,C0202,2026-07-17,S001,노트,문구,4500,4,0.1,카드,서울,Web,verified
ORD000879,C0109,2026-07-05,F004,그래놀라,식품,11000,1,0.15,카드,부산,App,verified
ORD000880,C0086,2026-07-29,A004,토트백,패션,32000,5,0.0,카드,대전,App,verified
ORD000881,C0284,2026-07-29,S002,펜,문구,1800,4,0.2,카드,부산,App,verified
ORD000882,C0191,2026-07-06,F003,스낵 세트,식품,15000,3,0.0,카카오페이,부산,Web,verified
ORD000883,C0120,2026-07-27,F006,견과류,식품,13000,3,0.1,계좌이체,광주,App,verified
ORD000884,C0042,2026-07-21,F001,원두,식품,18000,2,0.0,계좌이체,경기,App,verified
ORD000885,C0282,2026-07-17,E002,마우스,전자기기,29000,3,0.0,카드,,App,verified
ORD000886,C0153,2026-07-03,S005,바인더,문구,6500,4,0.0,계좌이체,대전,Web,verified
ORD000887,C0119,2026-07-10,F005,초콜릿,식품,8000,5,0.1,카드,경기,App,verified
ORD000888,C0198,2026-07-06,L002,데스크 램프,생활,39000,2,0.0,카드,경기,Web,verified
ORD000889,C0127,2026-07-15,L002,데스크 램프,생활,39000,2,0.0,카드,부산,Web,verified
ORD000890,C0209,2026-07-09,F002,티 세트,식품,12000,1,0.0,카드,경기,App,verified
ORD000891,C0125,2026-07-02,S002,펜,문구,1800,6,0.0,카드,대전,Web,verified
ORD000892,C0295,2026-07-30,E004,웹캠,전자기기,89000,5,0.0,카드,서울,App,verified
ORD000893,C0285,2026-07-08,F003,스낵 세트,식품,15000,2,0.0,카드,부산,App,verified
ORD000894,C0002,2026-07-16,S001,노트,문구,4500,8,0.0,카카오페이,대전,App,verified
ORD000895,C0191,2026-07-25,E002,마우스,전자기기,29000,3,0.0,카드,부산,App,verified
ORD000896,C0059,2026-07-29,S001,노트,문구,4500,6,0.05,카카오페이,서울,Web,verified
ORD000897,C0235,2026-07-06,A004,토트백,패션,32000,5,0.0,카드,대전,Web,verified
ORD000898,C0231,2026-07-15,F002,티 세트,식품,12000,1,0.05,카드,경기,Web,verified
ORD000899,C0210,2026-07-07,F006,견과류,식품,13000,1,0.15,카드,광주,Web,verified
ORD000900,C0006,2026-07-02,L001,텀블러,생활,22000,4,0.0,카드,경기,Web,verified
ORD000901,C0283,2026-07-07,F004,그래놀라,식품,11000,5,0.0,카카오페이,서울,App,verified
ORD000902,C0012,2026-07-22,F005,초콜릿,식품,8000,1,0.0,카드,서울,Web,verified
ORD000903,C0288,2026-07-30,L005,쿠션,생활,35000,2,0.0,카드,서울,App,verified
ORD000904,C0060,2026-07-04,S006,메모지,문구,2500,4,0.0,카드,서울,App,verified
ORD000905,C0213,2026-07-12,E005,USB 허브,전자기기,39000,5,0.05,계좌이체,서울,Web,verified
ORD000906,C0079,2026-07-25,S005,바인더,문구,6500,4,0.0,카드,경기,Web,verified
ORD000907,C0188,2026-07-27,S006,메모지,문구,2500,4,0.0,카드,광주,App,verified
ORD000908,C0199,2026-07-19,F002,티 세트,식품,12000,3,0.1,계좌이체,서울,Web,verified
ORD000909,C0228,2026-07-17,F002,티 세트,식품,12000,3,0.1,카드,서울,Web,verified
ORD000910,C0183,2026-07-29,F006,견과류,식품,13000,2,0.0,카드,경기,App,verified
ORD000911,C0247,2026-07-12,L002,데스크 램프,생활,39000,2,0.0,카드,부산,Web,verified
ORD000912,C0117,2026-07-16,E003,모니터,전자기기,239000,1,,계좌이체,서울,Web,verified
ORD000913,C0291,2026-07-21,S006,메모지,문구,2500,4,0.0,카카오페이,서울,App,verified
ORD000914,C0015,2026-07-27,S002,펜,문구,1800,3,0.05,카카오페이,대구,Web,verified
ORD000915,C0231,2026-07-16,A001,티셔츠,패션,29000,4,0.1,카카오페이,부산,App,verified
ORD000916,C0113,2026-07-29,S003,형광펜,문구,3200,3,0.0,카드,서울,Web,verified
ORD000917,C0013,2026-07-14,L004,디퓨저,생활,28000,2,0.15,네이버페이,부산,Web,verified
ORD000918,C0025,2026-07-13,L004,디퓨저,생활,28000,2,0.15,카드,서울,App,verified
ORD000919,C0157,2026-07-21,L005,쿠션,생활,35000,2,0.0,카드,서울,App,verified
ORD000920,C0214,2026-07-23,F006,견과류,식품,13000,2,0.0,기타,서울,App,verified
ORD000921,C0189,2026-07-13,L002,데스크 램프,생활,39000,2,0.0,카드,서울,App,verified
ORD000922,C0138,2026-07-15,E001,키보드,전자기기,49000,1,0.0,기타,서울,App,verified
ORD000923,C0050,2026-07-16,E001,키보드,전자기기,49000,2,0.05,카드,부산,App,verified
ORD000924,C0012,2026-07-15,F002,티 세트,식품,12000,1,0.05,카드,서울,App,verified
ORD000925,C0127,2026-07-17,F004,그래놀라,식품,11000,1,0.0,카드,광주,App,verified
ORD000926,C0063,2026-07-10,E006,이어폰,전자기기,129000,1,0.0,기타,서울,App,verified
ORD000927,C0234,2026-07-14,A002,후드,패션,69000,2,0.0,카드,서울,App,verified
ORD000928,C0015,2026-07-31,S001,노트,문구,4500,6,0.05,계좌이체,대구,Web,verified
ORD000929,C0016,2026-07-25,S006,메모지,문구,2500,4,0.0,카카오페이,대구  ,App,verified
ORD000930,C0079,2026-07-13,L005,쿠션,생활,35000,2,0.0,기타,서울,App,verified
ORD000931,C0234,2026-07-23,F005,초콜릿,식품,8000,1,0.0,네이버페이,서울,App,verified
ORD000932,C0097,2026-07-16,A006,재킷,패션,149000,1,0.2,네이버페이,서울,Web,verified
ORD000933,C0193,2026-07-20,L003,정리함,생활,19000,5,0.0,네이버페이,서울,Web,verified
ORD000934,C0004,2026-07-10,S001,노트,문구,4500,6,0.05,네이버페이,광주,Web,verified
ORD000935,C0206,2026-07-22,E001,키보드,전자기기,49000,2,0.05,카드,대전,App,verified
ORD000936,C0069,2026-07-22,F005,초콜릿,식품,8000,1,0.0,카카오페이, 대전,App,verified
ORD000937,C0118,2026-07-14,E005,USB 허브,전자기기,39000,5,0.05,네이버페이,서울,Web,verified
ORD000938,C0074,2026-07-26,F004,그래놀라,식품,11000,1,0.0,카드,부산,App,verified
ORD000939,C0249,2026-07-05,S005,바인더,문구,6500,4,0.0,카드,서울,Web,verified
ORD000940,C0252,2026-07-01,F002,티 세트,식품,12000,3,0.1,카드,대구,App,verified
ORD000941,C0034,2026-07-26,L004,디퓨저,생활,28000,2,0.15,카드,서울,App,verified
ORD000942,C9001,2026-07-03,S003,형광펜,문구,3200,3,0.0,기타,서울,Web,verified
ORD000943,C0147,2026-07-06,F004,그래놀라,식품,11000,1,0.15,카드,부산,Web,verified
ORD000944,C0077,2026-07-27,L003,정리함,생활,19000,5,0.0,카드,대전,Web,verified
ORD000945,C0025,2026-07-24,F003,스낵 세트,식품,15000,2,0.0,카드,경기,App,verified
ORD000946,C0165,2026-07-20,A006,재킷,패션,149000,1,0.2,계좌이체,경기,App,verified
ORD000947,C0249,2026-07-17,E004,웹캠,전자기기,89000,5,0.2,카드,광주,Web,verified
ORD000948,C0188,2026-07-22,S006,메모지,문구,2500,4,0.0,카카오페이,부산,App,verified
ORD000949,C0190,2026-07-28,E002,마우스,전자기기,29000,3,0.0,카드,대전,App,verified
ORD000950,C0087,2026-07-17,L001,텀블러,생활,22000,4,0.0,네이버페이,대전,App,verified
ORD000951,C0118,2026-07-28,F005,초콜릿,식품,8000,5,0.0,네이버페이,경기,App,verified
ORD000952,C0228,2026-07-19,F004,그래놀라,식품,11000,1,0.0,카드,서울,App,verified
ORD000953,C0024,2026-07-24,A001,티셔츠,패션,29000,4,0.1,카드,부산,Web,verified
ORD000954,C0187,2026-07-06,E001,키보드,전자기기,49000,1,0.0,카드,경기,App,verified
ORD000955,C0129,2026-07-24,E002,마우스,전자기기,29000,3,0.05,네이버페이,서울,App,verified
ORD000956,C0079,2026-07-28,A002,후드,패션,69000,2,0.0,기타,대구,App,verified
ORD000957,C0126,2026-07-21,F004,그래놀라,식품,11000,1,0.0,계좌이체,부산,Web,verified
ORD000958,C0249,2026-07-21,L005,쿠션,생활,35000,2,0.0,카카오페이,서울,App,verified
ORD000959,C0190,2026-07-16,F006,견과류,식품,13000,3,0.1,네이버페이,경기,App,verified
ORD000960,C0070,2026-07-30,A006,재킷,패션,149000,1,0.2,카카오페이,서울 ,App,verified
ORD000961,C0249,2026-07-07,E003,모니터,전자기기,239000,1,,카드,경기,App,verified
ORD000962,C0254,2026-07-09,A005,스니커즈,패션,119000,1,0.1,네이버페이,경기,App,verified
ORD000963,C0190,2026-07-04,E005,USB 허브,전자기기,39000,5,0.05,카카오페이,광주,Web,verified
ORD000964,C0082,2026-07-25,F003,스낵 세트,식품,15000,3,0.2,네이버페이,서울,App,verified
ORD000965,C0278,2026-07-15,L004,디퓨저,생활,28000,2,0.15,카드,경기,Web,verified
ORD000966,C0117,2026-07-20,S006,메모지,문구,2500,4,0.0,네이버페이,대전,App,verified
ORD000967,C0236,2026-07-07,F006,견과류,식품,13000,1,0.15,카드,대전,App,verified
ORD000968,C0024,2026-07-31,A005,스니커즈,패션,119000,2,0.0,계좌이체,대전,App,verified
ORD000969,C0184,2026-07-03,L001,텀블러,생활,22000,4,0.0,카드,부산,App,verified
ORD000970,C0089,2026-07-11,S005,바인더,문구,6500,4,0.0,카드,,App,verified
ORD000971,C0254,2026-07-31,E002,마우스,전자기기,29000,3,0.0,카카오페이,광주,App,verified
ORD000972,C0205,2026-07-17,E005,USB 허브,전자기기,39000,5,0.05,카드,부산,Web,verified
ORD000973,C9003,2026-07-16,F001,원두,식품,18000,2,0.0,카드,서울,App,verified
ORD000974,C0162,2026-07-29,S004,플래너,문구,12000,7,0.05,네이버페이,서울,App,verified
ORD000975,C0279,2026-07-05,L005,쿠션,생활,35000,2,0.0,카드,광주,App,verified
ORD000976,C0001,2026-07-11,S002,펜,문구,1800,6,0.0,네이버페이,대구,App,verified
ORD000977,C0192,2026-07-09,A003,캡,패션,25000,1,0.0,카카오페이,서울,Web,verified
ORD000978,C0296,2026-07-21,E001,키보드,전자기기,49000,2,0.05,카드,경기,Web,verified
ORD000979,C0214,2026-07-03,A004,토트백,패션,32000,1,0.05,카드,대구,App,verified
ORD000980,C9002,2026-07-09,E004,웹캠,전자기기,89000,5,,카카오페이,경기,Web,verified
ORD000981,C0075,2026-07-16,F003,스낵 세트,식품,15000,2,0.0,카카오페이,서울,Web,verified
ORD000982,C0184,2026-07-15,F005,초콜릿,식품,8000,1,0.0,카드,광주,Web,verified
ORD000983,C0282,2026-07-16,E004,웹캠,전자기기,89000,5,0.0,카카오페이,부산,App,verified
ORD000984,C0079,2026-07-06,S005,바인더,문구,6500,4,0.0,카드,,App,verified
ORD000985,C0046,2026-07-06,S006,메모지,문구,2500,4,0.0,카카오페이,대전,App,verified
ORD000986,C0202,2026-07-27,L004,디퓨저,생활,28000,2,0.15,네이버페이,대구,App,verified
ORD000987,C0035,2026-07-07,S003,형광펜,문구,3200,1,0.1,카드,대구,App,verified
ORD000988,C0139,2026-07-25,F002,티 세트,식품,12000,3,0.1,카카오페이,서울,App,verified
ORD000989,C0189,2026-07-14,F005,초콜릿,식품,8000,1,0.0,카카오페이,서울,App,verified
ORD000990,C0055,2026-07-27,S006,메모지,문구,2500,3,0.1,카드,대전,App,verified
ORD000991,C0212,2026-07-02,F002,티 세트,식품,12000,3,0.1,카카오페이,서울,Web,verified
ORD000992,C0156,2026-07-13,F002,티 세트,식품,12000,3,0.1,카드,대구,App,verified
ORD000128,C0213,2026-07-11,E004,웹캠,전자기기,89000,5,0.2,카카오페이,서울,Web,verified
ORD000257,C0140,2026-07-08,S001,노트,문구,4500,1,0.05,카드,경기,Web,verified
ORD000441,C0260,2026-07-27,L006,머그컵,생활,14000,3,0.0,네이버페이,서울,Web,verified
ORD000688,C0091,2026-07-14,L005,쿠션,생활,35000,2,0.0,카드,부산,Web,verified
ORD000903,C0288,2026-07-30,L005,쿠션,생활,35000,2,0.0,카드,서울,App,verified
ORD000173,C0160,2026-07-22,F006,견과류,식품,13000,4,0.1,기타,서울,App,ingestion_error
ORD000514,C0088,2026-07-03,E002,마우스,전자기기,29000,4,0.0,기타,대전,Web,ingestion_error
ORD000821,C0108,2026-07-06,F001,원두,식품,18000,2,0.05,기타,부산,App,ingestion_error
